statefips,countyfips,metrofips,geo_area,year,initiative,naics_title,naics_code,jobs,yoy_change,yoy_growth,contribution_pct
00,000,18020,Columbus MSA,2024,Conexus - Manufacturing,Petroleum and Coal Products Manufacturing,3241,46.5131225388,46.5131225388,Inf,0.43102986488634265
00,000,18020,Columbus MSA,2024,Conexus - Manufacturing,Other Chemical Product and Preparation Manufacturing,3259,0.436847136458,-69.818074855642,-99.37819710837182,-0.646993229632102
00,000,18020,Columbus MSA,2024,Conexus - Manufacturing,Medical Equipment and Supplies Manufacturing,3391,0,-147.43840633820002,-100,-1.3662887566836657
00,000,18020,Columbus MSA,2024,Conexus - Manufacturing,Other Fabricated Metal Product Manufacturing,3329,0,-152.761874238,-100,-1.4156205048943666
00,000,18020,Columbus MSA,2024,Conexus - Manufacturing,Motor Vehicle Parts Manufacturing,3363,4111.638058461,-183.01582049399985,-4.261480101826798,-1.6959791145775667
00,000,18020,Columbus MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,0,-393.924127883,-100,-3.650433562598233
00,000,18020,Columbus MSA,2024,Conexus - Manufacturing,Other General Purpose Machinery Manufacturing,3339,0,-1019.48372720958,-100,-9.447396975475282
00,000,18020,Columbus MSA,2024,Conexus - Manufacturing,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,1.20179863626,-8686.383233463739,-99.98616648203362,-80.49536103166687
00,000,18020,Columbus MSA,2024,Finance & Insurance,Insurance Agencies and Brokerages,524210,259.174550665,21.730742711000033,9.15195173891834,25.52788071009853
00,000,18020,Columbus MSA,2024,Finance & Insurance,Direct Health and Medical Insurance Carriers,524114,123.103767973,19.492935235000004,18.813607341899917,22.899048227968123
00,000,18020,Columbus MSA,2024,Finance & Insurance,Credit Unions,522130,287.18710798,16.19882545600001,5.977684830179086,19.029339649544156
00,000,18020,Columbus MSA,2024,Finance & Insurance,All Other Insurance Related Activities,524298,21.324922977,13.46093229964,171.1717733642957,15.81303863203802
00,000,18020,Columbus MSA,2024,Finance & Insurance,"Trust, Fiduciary, and Custody Activities",523991,22.4893853813,7.0436838865,45.602874617713866,8.274467394213625
00,000,18020,Columbus MSA,2024,Finance & Insurance,Savings Institutions and Other Depository Credit Intermediation,522180,14.5745519224,2.9688125226000004,25.580554761131037,3.4875702563638615
00,000,18020,Columbus MSA,2024,Finance & Insurance,Investment Banking and Securities Intermediation,523150,42.5036353815,2.488034296799995,6.217660685725135,2.9227828784330248
00,000,18020,Columbus MSA,2024,Finance & Insurance,Health and Welfare Funds,525120,0.994883670159,0.688502632388,224.72103280184433,0.8088086680669576
00,000,18020,Columbus MSA,2024,Finance & Insurance,Direct Title Insurance Carriers,524127,15.8602163999,-0.6394027802999993,-3.8752578063577348,-0.751129315655708
00,000,18020,Columbus MSA,2024,Finance & Insurance,"International, Secondary Market, and All Other Nondepository Credit Intermediation",522299,25.2724784756,-0.8117233524000014,-3.1119347939129183,-0.9535604551232989
00,000,18020,Columbus MSA,2024,Finance & Insurance,Mortgage and Nonmortgage Loan Brokers,522310,2.54236696603,-1.02127417092,-28.658165389629385,-1.1997272966815575
00,000,18020,Columbus MSA,2024,Finance & Insurance,Commercial Banking,522110,158.144553604,-3.394820525,-2.1015436906973606,-3.9880170938900186
00,000,18020,Columbus MSA,2024,Finance & Insurance,Portfolio Management and Investment Advice,523940,63.9272112129,-6.627046909400001,-9.392837634140461,-7.78502903528257
00,000,18020,Columbus MSA,2024,Finance & Insurance,Third-Party Administration of Insurance and Pension Funds,524292,17.1093740103,-10.5802291063,-38.21011468364861,-12.428973556178528
00,000,18020,Columbus MSA,2024,Finance & Insurance,Direct Property and Casualty Insurance Carriers,524126,46.0445386941,-11.347576673600003,-19.77201328248368,-13.330404189347961
00,000,18020,Columbus MSA,2024,Healthcare,Home Health Care Services,621610,619.974815874,101.69896513799995,19.62255524612577,35.076552191690865
00,000,18020,Columbus MSA,2024,Healthcare,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,361.898929148,79.99084856299999,28.374798053680262,27.589299170059277
00,000,18020,Columbus MSA,2024,Healthcare,Offices of Mental Health Practitioners (except Physicians),621330,48.8333333333,22.833333333299997,87.82051282038461,7.875346689014728
00,000,18020,Columbus MSA,2024,Healthcare,Outpatient Mental Health and Substance Abuse Centers,621420,416.736520814,21.792814184000008,5.517954538370806,7.516465709278608
00,000,18020,Columbus MSA,2024,Healthcare,Psychiatric and Substance Abuse Hospitals,622210,77.4983277683,14.999018952500002,23.99869572430888,5.1732470472793795
00,000,18020,Columbus MSA,2024,Healthcare,Offices of Dentists,621210,348.467882487,13.734849621000023,4.10322503978815,4.737227846146671
00,000,18020,Columbus MSA,2024,Healthcare,Medical Laboratories,621511,48.2708707771,12.9607370166,36.70543166024096,4.470232000774618
00,000,18020,Columbus MSA,2024,Healthcare,Specialty (except Psychiatric and Substance Abuse) Hospitals,622310,39.0529745379,9.275095091899999,31.14760105305585,3.199033113389696
00,000,18020,Columbus MSA,2024,Healthcare,"Offices of Physicians, Mental Health Specialists",621112,11.8683648507,6.564028725670001,123.74835551419503,2.263970885753793
00,000,18020,Columbus MSA,2024,Healthcare,Blood and Organ Banks,621991,0,-4.88548655787,-100,-1.6850321337724221
00,000,18020,Columbus MSA,2024,Healthcare,HMO Medical Centers,621491,8.54022870693,-5.0212019975699995,-37.025606714960006,-1.7318411617442964
00,000,18020,Columbus MSA,2024,Healthcare,General Medical and Surgical Hospitals,622110,10.087424336,-8.520740107900002,-45.790331086058366,-2.938851783801602
00,000,18020,Columbus MSA,2024,Healthcare,Nursing Care Facilities (Skilled Nursing Facilities),623110,437.371747426,-8.760292385000014,-1.9636097843838463,-3.0214747282822563
00,000,18020,Columbus MSA,2024,Healthcare,Offices of Physicians (except Mental Health Specialists),621111,905.480784504,-8.80714157500006,-0.9632787794508268,-3.0376332806917636
00,000,18020,Columbus MSA,2024,Healthcare,All Other Outpatient Care Centers,621498,23.5217932226,-12.265344864099998,-34.27305316894931,-4.230387287529404
00,000,18020,Columbus MSA,2024,TechPoint,Other Measuring and Controlling Device Manufacturing,334519,26.221928487,7.428361497099999,39.52608624585281,27.727342934573624
00,000,18020,Columbus MSA,2024,TechPoint,Electronic Connector Manufacturing,334417,16.263267858,7.381223180329998,83.10274771401276,27.551392925281448
00,000,18020,Columbus MSA,2024,TechPoint,Semiconductor and Related Device Manufacturing,334413,5.50188994381,3.99238369559,264.4827539003428,14.902100806111877
00,000,18020,Columbus MSA,2024,TechPoint,Software Publishers,513210,16.9509501629,1.8080416183000008,11.939856950035876,6.748754757042582
00,000,18020,Columbus MSA,2024,TechPoint,Other Computer Related Services,541519,4.09115942622,1.6719980697499999,69.11478084247145,6.240954197504007
00,000,18020,Columbus MSA,2024,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,11,1.5833333333299997,16.814159291994034,5.910001328034651
00,000,18020,Columbus MSA,2024,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,11,1.25,12.82051282051282,4.665790522142443
00,000,18020,Columbus MSA,2024,TechPoint,Satellite Telecommunications,517410,0.827815103999,0.827815103999,Inf,3.089929493059916
00,000,18020,Columbus MSA,2024,TechPoint,All Other Telecommunications,517810,6.38488978824,0.6450637419599996,11.238384870183783,2.4077858347317638
00,000,18020,Columbus MSA,2024,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,26.4071748236,-1.6363669631000022,-5.835093782184353,-6.107956373743203
00,000,18020,Columbus MSA,2024,TechPoint,Web Search Portals and All Other Information Services,519290,2.96033252126,-1.7566805997300001,-37.24137615630186,-6.557042954121391
00,000,18020,Columbus MSA,2024,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,45.8812562843,-3.4713314564000015,-7.033737470137291,-12.95720432678884
00,000,18020,Columbus MSA,2024,TechPoint,Wired Telecommunications Carriers,517111,24.7829220819,-3.6177356904,-12.738210922454352,-13.503677516707816
00,000,18020,Columbus MSA,2024,TechPoint,Computer Systems Design Services,541512,107.040421772,-4.930871054999997,-4.40369217011577,-18.405129147460396
00,000,18020,Columbus MSA,2024,TechPoint,Custom Computer Programming Services,541511,364.208082569,-14.915158141000006,-3.934118655735208,-55.67280279242682
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Glass and Glass Product Manufacturing,3272,535.5833849252999,173.3242735619599,47.84538694131517,18.071868450329607
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,1247.1268330275,102.12192243570007,8.918906940138616,10.647867781156426
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Miscellaneous Durable Goods Merchant Wholesalers,4239,457.98955085198,-59.14861567152997,-11.437681358767193,-6.167203124338349
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",3327,981.75,-68,-6.477732793522262,-7.090103592346003
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Wholesale Trade Agents and Brokers,4251,260.957792083,-79.944686676,-23.45089627010799,-8.33553103221299
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Management of Companies and Enterprises,5511,2595.7033530186,-89.27743607599996,-3.3250679646801173,-9.308621621145411
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Other Wood Product Manufacturing,3219,3268.4166666810997,-92.16666646900012,-2.7425794075639276,-9.609870779800202
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",3256,715.25859763261,-93.15363862047002,-11.523036693782496,-9.712778644457293
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,General Freight Trucking,4841,756.9176513820001,-121.10077766899985,-13.792509776803975,-12.626721452748097
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Foundries,3315,343.44272685478,-122.75515070944397,-26.331126034037567,-12.799216691529466
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,2642.73614951599,-216.32432041231004,-7.566273000785295,-22.555321195104813
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,3371,3765.666666597,-216.50000051300003,-5.436738806066144,-22.57363869676666
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Plastics Product Manufacturing,3261,3938.4166581805,-453.7500075855701,-10.330892293369477,-47.310802335433486
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Ship and Boat Building,3366,1961.77364075,-609.2404429700002,-23.69650352472944,-63.523203725059844
00,000,21140,Elkhart-Goshen MSA,2024,Advanced & Traded Industries,Motor Vehicle Body and Trailer Manufacturing,3362,28791.083061948004,-2286.3998469599974,-7.357094696702826,-238.39429071280045
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Poultry and Poultry Product Merchant Wholesalers,424440,99.6512141067,78.6123424882,373.65284561684484,30.17002787817471
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Animal Production and Aquaculture,112000,299.583035047,68.41671669200002,29.596317136016804,26.25712686580553
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Poultry Processing,311615,333.006281661,47.63373697200001,16.691772862701782,18.2809865079723
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,23.1598377629,17.19933959441,288.5554044011591,6.600802604596515
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,142.928258892,14.951276182,11.682785345768053,5.738035592730727
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,18.1358495344,11.218420739519999,162.17616504883168,4.305431637674655
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Wineries,312130,33.2599313923,-6.1490323445,-15.603131271269765,-2.359889953479121
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Retail Bakeries,311811,43.1666666667,-6.916666666599994,-13.81031613964312,-2.654494441336443
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Crop Production,111000,106.24998974,-8.081252594999995,-7.068280226782853,-3.1014419411089116
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,General Line Grocery Merchant Wholesalers,424410,18.8816160138,-10.782206608100001,-36.348001218628475,-4.138020362431577
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Commercial Bakeries,311812,235.387902078,-15.593527722999994,-6.213020515248447,-5.98452038485709
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Roasted Nuts and Peanut Butter Manufacturing,311911,94.5475849335,-16.405116890499997,-14.785684909703956,-6.29599396564722
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Meat Processed from Carcasses,311612,615.910385131,-16.800403526999958,-2.6553053667117243,-6.447697991575003
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Sawmills,321113,52.9166666667,-19.6666666666,-27.09529276685515,-7.547719134449586
00,000,21140,Elkhart-Goshen MSA,2024,AgriNovus,Meat and Meat Product Merchant Wholesalers,424470,117.841211573,-36.128584307,-23.46472183099968,-13.865512224175083
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,31.7688767393,13.457304193200002,73.4907073618106,55.732444894798185
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,72.7513095744567,5.293214684139599,7.846670874334727,21.921462981360907
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Research and Development in Nanotechnology,541713,4.4734433472582,3.0571399889067,215.85347311927893,12.660922538521557
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Medical Laboratories,621511,17.6346069872,1.0338109101000015,6.22747791912277,4.281452566696334
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,27.196420225652098,1.022310385211199,3.9058076528419416,4.233823980731077
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,65.7174160137364,0.2824854806591901,0.43170440979745095,1.1698930378919545
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Biological Product (except Diagnostic) Manufacturing,325414,0,0,NA,0
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Compost Manufacturing,325315,0,0,NA,0
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,0.36626803853,-0.190574581437,-34.22413705479188,-0.78925074485971225
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Testing Laboratories and Services,541380,8.2575165127988,-0.8742259320376,-9.573484330276273,-3.620543006489279
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,In-Vitro Diagnostic Substance Manufacturing,325413,88.3656135864,-1.5112936961999992,-1.6815150208140062,-6.258912738695682
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,3.01934492086782,-3.9549785021332196,-56.70770141071833,-16.379255329728668
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,65.353853771,-8.027082391999997,-10.938920667582597,-33.24357691967763
00,000,21140,Elkhart-Goshen MSA,2024,BioCrossroads,Artificial and Synthetic Fibers and Filaments Manufacturing,325220,27.5015556731,-19.002392254500002,-40.861890444407024,-78.69702311763159
